id,pred
2011_1103_1106,0.587032438305137
2011_1103_1112,0.210254173934712
2011_1103_1114,0.518199016269391
2011_1103_1125,0.206741886056554
2011_1103_1131,0.501100110011001
2011_1103_1137,0.44510322165869
2011_1103_1139,0.350549293765159
2011_1103_1140,0.0627633820496727
2011_1103_1153,0.160932710762268
2011_1103_1155,0.425513247938235
2011_1103_1163,0.234239863198395
2011_1103_1181,0.0387710612635739
2011_1103_1196,0.148075972193944
2011_1103_1199,0.470023087808148
2011_1103_1206,0.173252871325676
2011_1103_1207,0.32421994105092
2011_1103_1208,0.395958163446197
2011_1103_1211,0.282140047206924
2011_1103_1214,0.521880004469107
2011_1103_1228,0.405044510385757
2011_1103_1232,0.516242963835032
2011_1103_1242,0.0402557523240651
2011_1103_1243,0.305128383550205
2011_1103_1246,0.118738554346655
2011_1103_1254,0.383707638515331
2011_1103_1257,0.135793297011722
2011_1103_1266,0.373657039207479
2011_1103_1272,0.503082795067528
2011_1103_1276,0.386794181231908
2011_1103_1277,0.430849344586102
2011_1103_1281,0.382120449470065
2011_1103_1287,0.517085517989514
2011_1103_1294,0.530596436870643
2011_1103_1314,0.182793437105595
2011_1103_1323,0.0893439968109226
2011_1103_1324,0.407204934118307
2011_1103_1326,0.0436105032822757
2011_1103_1330,0.292640634899463
2011_1103_1336,0.434395096085142
2011_1103_1338,0.0535025671536546
2011_1103_1343,0.426413915217165
2011_1103_1345,0.0894025728433153
2011_1103_1350,0.267225413566877
2011_1103_1361,0.0605444847253331
2011_1103_1364,0.496018037019528
2011_1103_1385,0.31990554243645
2011_1103_1389,0.560406473466315
2011_1103_1393,0.0881540679912995
2011_1103_1396,0.185184064853746
2011_1103_1397,0.438974358974359
2011_1103_1400,0.0941517425875009
2011_1103_1401,0.292515847590485
2011_1103_1412,0.411947884601618
2011_1103_1417,0.385454545454545
2011_1103_1421,0.530249110320285
2011_1103_1424,0.254741598778004
2011_1103_1425,0.454078072784694
2011_1103_1427,0.505416222964785
2011_1103_1429,0.202302489566844
2011_1103_1433,0.449205448354143
2011_1103_1435,0.269330987107035
2011_1103_1437,0.366115442436108
2011_1103_1449,0.189625291340465
2011_1103_1452,0.310416450306366
2011_1103_1458,0.138736223792492
2011_1103_1459,0.485434455047715
2011_1103_1462,0.25072993925563
2011_1106_1112,0.195337154633864
2011_1106_1114,0.445541737787531
2011_1106_1125,0.189149090909091
2011_1106_1131,0.436265212581002
2011_1106_1137,0.392087561281496
2011_1106_1139,0.320760387707566
2011_1106_1140,0.0567687631517419
2011_1106_1153,0.179699062654169
2011_1106_1155,0.361675606255194
2011_1106_1163,0.220782321044914
2011_1106_1181,0.0339087546239211
2011_1106_1196,0.142602172005929
2011_1106_1199,0.430091610993319
2011_1106_1206,0.174519510774607
2011_1106_1207,0.300826563553159
2011_1106_1208,0.366805608184919
2011_1106_1211,0.275280153835953
2011_1106_1214,0.469907220653489
2011_1106_1228,0.368665333383646
2011_1106_1232,0.439958674401971
2011_1106_1242,0.0351926494170676
2011_1106_1243,0.289476559938805
2011_1106_1246,0.126777352064708
2011_1106_1254,0.328888100727079
2011_1106_1257,0.138891303717871
2011_1106_1266,0.334615811475713
2011_1106_1272,0.433397493813097
2011_1106_1276,0.346124180485924
2011_1106_1277,0.380556725504461
2011_1106_1281,0.340290414825268
2011_1106_1287,0.433067791315214
2011_1106_1294,0.4579435532025
2011_1106_1314,0.177345501626299
2011_1106_1323,0.0787320271560959
2011_1106_1324,0.379130499571583
2011_1106_1326,0.0369023569023569
2011_1106_1330,0.266845221313786
2011_1106_1336,0.379812818386447
2011_1106_1338,0.0485968361783895
2011_1106_1343,0.375229290483528
2011_1106_1345,0.0890403802956694
2011_1106_1350,0.259900582677684
2011_1106_1361,0.0538410249083202
2011_1106_1364,0.416098543538891
2011_1106_1385,0.295275156944088
2011_1106_1389,0.481289532748419
2011_1106_1393,0.089987818469274
2011_1106_1396,0.20517213512203
2011_1106_1397,0.385790408525755
2011_1106_1400,0.0984736198871467
2011_1106_1401,0.273391178597252
2011_1106_1412,0.362574430158911
2011_1106_1417,0.369091326296466
2011_1106_1421,0.443877147154278
2011_1106_1424,0.257955936352509
2011_1106_1425,0.400179820960869
2011_1106_1427,0.418988443881589
2011_1106_1429,0.197449362340585
2011_1106_1433,0.385931631065751
2011_1106_1435,0.258466082920139
2011_1106_1437,0.33397604657199
2011_1106_1449,0.210235524404875
2011_1106_1452,0.29504537470726
2011_1106_1458,0.145297848450824
2011_1106_1459,0.420777824701501
2011_1106_1462,0.241496953872933
2011_1112_1114,0.789044132464566
2011_1112_1125,0.442956402779278
2011_1112_1131,0.77706019967709
2011_1112_1137,0.733463578007256
2011_1112_1139,0.642769740156914
2011_1112_1140,0.273381788261108
2011_1112_1153,0.44691837257846
2011_1112_1155,0.712048444351639
2011_1112_1163,0.477585176329946
2011_1112_1181,0.198175124059549
2011_1112_1196,0.446378602318567
2011_1112_1199,0.695766718394745
2011_1112_1206,0.448802761199396
2011_1112_1207,0.565477711657114
2011_1112_1208,0.650550468521751
2011_1112_1211,0.548075175397143
2011_1112_1214,0.763555285294416
2011_1112_1228,0.651852956528223
2011_1112_1232,0.795930949445129
2011_1112_1242,0.188813174332765
2011_1112_1243,0.556203255609327
2011_1112_1246,0.384154582313621
2011_1112_1254,0.635950483296592
2011_1112_1257,0.396808549573619
2011_1112_1266,0.66634422470622
2011_1112_1272,0.726897516614201
2011_1112_1276,0.668737281782157
2011_1112_1277,0.703279778781196
2011_1112_1281,0.630377097581941
2011_1112_1287,0.75083992262531
2011_1112_1294,0.798027015700055
2011_1112_1314,0.395642201834862
2011_1112_1323,0.311856679844713
2011_1112_1324,0.660184632665239
2011_1112_1326,0.216833562405917
2011_1112_1330,0.536228647984816
2011_1112_1336,0.691061873810464
