id,pred
2011_1103_1106,0.624208157181359
2011_1103_1112,0.156931900800146
2011_1103_1114,0.598933395754638
2011_1103_1125,0.209372567864753
2011_1103_1131,0.549897329754697
2011_1103_1137,0.414007659613138
2011_1103_1139,0.255287072719065
2011_1103_1140,0.0415055748046167
2011_1103_1153,0.153529755506436
2011_1103_1155,0.356649937179255
2011_1103_1163,0.131681776624927
2011_1103_1181,0
2011_1103_1196,0.0770509816494701
2011_1103_1199,0.309985833394259
2011_1103_1206,0.179937302997295
2011_1103_1207,0.241902566910538
2011_1103_1208,0.352133237121047
2011_1103_1211,0.287018651077297
2011_1103_1214,0.500697881208639
2011_1103_1228,0.303570264645931
2011_1103_1232,0.511306589128804
2011_1103_1242,0
2011_1103_1243,0.1910094193708
2011_1103_1246,0.0689149619836293
2011_1103_1254,0.438190348733663
2011_1103_1257,0.0991443101192651
2011_1103_1266,0.347975162040263
2011_1103_1272,0.417562558906161
2011_1103_1276,0.323173510961308
2011_1103_1277,0.389205535430444
2011_1103_1281,0.324947234910823
2011_1103_1287,0.392749463982012
2011_1103_1294,0.489495563033618
2011_1103_1314,0.0800574576530711
2011_1103_1323,0.0539628050470648
2011_1103_1324,0.391381949407999
2011_1103_1326,0
2011_1103_1330,0.267815516232908
2011_1103_1336,0.411737360626192
2011_1103_1338,0
2011_1103_1343,0.415474816249561
2011_1103_1345,0.0564618595718575
2011_1103_1350,0.326805895369889
2011_1103_1361,0.00714785148084257
2011_1103_1364,0.522555659839728
2011_1103_1385,0.261134179166828
2011_1103_1389,0.503085413131095
2011_1103_1393,0.0764696970483777
2011_1103_1396,0.203120179162043
2011_1103_1397,0.346157632458869
2011_1103_1400,0.0459199170247939
2011_1103_1401,0.227956648301761
2011_1103_1412,0.371018335462516
2011_1103_1417,0.279234752321611
2011_1103_1421,0.537692343667015
2011_1103_1424,0.222860897467693
2011_1103_1425,0.384372664706997
2011_1103_1427,0.583802906505049
2011_1103_1429,0.249775368590087
2011_1103_1433,0.388346652815851
2011_1103_1435,0.164258267484371
2011_1103_1437,0.287689000158205
2011_1103_1449,0.158874862470579
2011_1103_1452,0.205188504864137
2011_1103_1458,0.0960924848984817
2011_1103_1459,0.441109754158158
2011_1103_1462,0.192609933029886
2011_1106_1112,0.0327237436187874
2011_1106_1114,0.474725238573279
2011_1106_1125,0.0851644106833942
2011_1106_1131,0.425689172573338
2011_1106_1137,0.289799502431779
2011_1106_1139,0.131078915537706
2011_1106_1140,0
2011_1106_1153,0.029321598325077
2011_1106_1155,0.232441779997896
2011_1106_1163,0.00747361944356773
2011_1106_1181,0
2011_1106_1196,0
2011_1106_1199,0.1857776762129
2011_1106_1206,0.0557291458159357
2011_1106_1207,0.117694409729179
2011_1106_1208,0.227925079939688
2011_1106_1211,0.162810493895938
2011_1106_1214,0.37648972402728
2011_1106_1228,0.179362107464573
2011_1106_1232,0.387098431947445
2011_1106_1242,0
2011_1106_1243,0.0668012621894409
2011_1106_1246,0
2011_1106_1254,0.313982191552304
2011_1106_1257,0
2011_1106_1266,0.223767004858904
2011_1106_1272,0.293354401724802
2011_1106_1276,0.198965353779949
2011_1106_1277,0.264997378249086
2011_1106_1281,0.200739077729464
2011_1106_1287,0.268541306800653
2011_1106_1294,0.365287405852259
2011_1106_1314,0
2011_1106_1323,0
2011_1106_1324,0.26717379222664
2011_1106_1326,0
2011_1106_1330,0.14360735905155
2011_1106_1336,0.287529203444833
2011_1106_1338,0
2011_1106_1343,0.291266659068202
2011_1106_1345,0
2011_1106_1350,0.202597738188531
2011_1106_1361,0
2011_1106_1364,0.398347502658369
2011_1106_1385,0.13692602198547
2011_1106_1389,0.378877255949736
2011_1106_1393,0
2011_1106_1396,0.0789120219806837
2011_1106_1397,0.22194947527751
2011_1106_1400,0
2011_1106_1401,0.103748491120402
2011_1106_1412,0.246810178281157
2011_1106_1417,0.155026595140252
2011_1106_1421,0.413484186485656
2011_1106_1424,0.0986527402863338
2011_1106_1425,0.260164507525638
2011_1106_1427,0.45959474932369
2011_1106_1429,0.125567211408728
2011_1106_1433,0.264138495634492
2011_1106_1435,0.0400501103030126
2011_1106_1437,0.163480842976846
2011_1106_1449,0.0346667052892206
2011_1106_1452,0.080980347682778
2011_1106_1458,0
2011_1106_1459,0.316901596976799
2011_1106_1462,0.0684017758485269
2011_1112_1114,0.942001494954491
2011_1112_1125,0.552440667064607
2011_1112_1131,0.892965428954551
2011_1112_1137,0.757075758812992
2011_1112_1139,0.598355171918919
2011_1112_1140,0.384573674004471
2011_1112_1153,0.49659785470629
2011_1112_1155,0.699718036379109
2011_1112_1163,0.47474987582478
2011_1112_1181,0.269266831203933
2011_1112_1196,0.420119080849324
2011_1112_1199,0.653053932594113
2011_1112_1206,0.523005402197148
2011_1112_1207,0.584970666110392
2011_1112_1208,0.695201336320901
2011_1112_1211,0.630086750277151
2011_1112_1214,0.843765980408493
2011_1112_1228,0.646638363845785
2011_1112_1232,0.854374688328658
2011_1112_1242,0.267774152963495
2011_1112_1243,0.534077518570653
2011_1112_1246,0.411983061183483
2011_1112_1254,0.781258447933517
2011_1112_1257,0.442212409319119
2011_1112_1266,0.691043261240117
2011_1112_1272,0.760630658106014
2011_1112_1276,0.666241610161162
2011_1112_1277,0.732273634630298
2011_1112_1281,0.668015334110677
2011_1112_1287,0.735817563181865
2011_1112_1294,0.832563662233472
2011_1112_1314,0.423125556852925
2011_1112_1323,0.397030904246919
2011_1112_1324,0.734450048607852
2011_1112_1326,0.242528669605839
2011_1112_1330,0.610883615432762
2011_1112_1336,0.754805459826046
2011_1112_1338,0.314929819469677
2011_1112_1343,0.758542915449415
2011_1112_1345,0.399529958771711
2011_1112_1350,0.669873994569743
2011_1112_1361,0.350215950680696
2011_1112_1364,0.865623759039582
2011_1112_1385,0.604202278366682
2011_1112_1389,0.846153512330948
2011_1112_1393,0.419537796248232
2011_1112_1396,0.546188278361896
2011_1112_1397,0.689225731658723
2011_1112_1400,0.388988016224648
2011_1112_1401,0.571024747501615
2011_1112_1412,0.71408643466237
2011_1112_1417,0.622302851521464
2011_1112_1421,0.880760442866868
2011_1112_1424,0.565928996667546
2011_1112_1425,0.72744076390685
2011_1112_1427,0.926871005704903
2011_1112_1429,0.592843467789941
2011_1112_1433,0.731414752015705
2011_1112_1435,0.507326366684225
2011_1112_1437,0.630757099358058
2011_1112_1449,0.501942961670433
2011_1112_1452,0.548256604063991
2011_1112_1458,0.439160584098335
2011_1112_1459,0.784177853358012
2011_1112_1462,0.535678032229739
2011_1114_1125,0.110439172110115
2011_1114_1131,0.45096393400006
2011_1114_1137,0.3150742638585
2011_1114_1139,0.156353676964427
2011_1114_1140,0
2011_1114_1153,0.0545963597517981
2011_1114_1155,0.257716541424618
2011_1114_1163,0.0327483808702889
2011_1114_1181,0
2011_1114_1196,0
2011_1114_1199,0.211052437639621
2011_1114_1206,0.0810039072426568
2011_1114_1207,0.1429691711559
2011_1114_1208,0.253199841366409
2011_1114_1211,0.188085255322659
2011_1114_1214,0.401764485454001
2011_1114_1228,0.204636868891294
2011_1114_1232,0.412373193374166
2011_1114_1242,0
2011_1114_1243,0.092076023616162
2011_1114_1246,0
2011_1114_1254,0.339256952979025
2011_1114_1257,0.00021091436462739
2011_1114_1266,0.249041766285625
2011_1114_1272,0.318629163151523
2011_1114_1276,0.22424011520667
2011_1114_1277,0.290272139675807
2011_1114_1281,0.226013839156185
2011_1114_1287,0.293816068227374
2011_1114_1294,0.39056216727898
2011_1114_1314,0
2011_1114_1323,0
2011_1114_1324,0.292448553653361
2011_1114_1326,0
2011_1114_1330,0.168882120478271
2011_1114_1336,0.312803964871554
2011_1114_1338,0
2011_1114_1343,0.316541420494924
2011_1114_1345,0
2011_1114_1350,0.227872499615252
2011_1114_1361,0
2011_1114_1364,0.42362226408509
2011_1114_1385,0.162200783412191
2011_1114_1389,0.404152017376457
2011_1114_1393,0
2011_1114_1396,0.104186783407405
2011_1114_1397,0.247224236704231
2011_1114_1400,0
2011_1114_1401,0.129023252547123
2011_1114_1412,0.272084939707878
2011_1114_1417,0.180301356566973
2011_1114_1421,0.438758947912377
2011_1114_1424,0.123927501713055
2011_1114_1425,0.285439268952359
2011_1114_1427,0.484869510750411
2011_1114_1429,0.150841972835449
2011_1114_1433,0.289413257061213
2011_1114_1435,0.0653248717297338
2011_1114_1437,0.188755604403567
2011_1114_1449,0.0599414667159417
2011_1114_1452,0.106255109109499
2011_1114_1458,0
2011_1114_1459,0.34217635840352
2011_1114_1462,0.0936765372752479
2011_1125_1131,0.840524761889944
2011_1125_1137,0.704635091748385
2011_1125_1139,0.545914504854312
2011_1125_1140,0.332133006939864
2011_1125_1153,0.444157187641683
2011_1125_1155,0.647277369314502
2011_1125_1163,0.422309208760173
2011_1125_1181,0.216826164139326
2011_1125_1196,0.367678413784717
2011_1125_1199,0.600613265529506
2011_1125_1206,0.470564735132541
2011_1125_1207,0.532529999045785
2011_1125_1208,0.642760669256294
2011_1125_1211,0.577646083212544
2011_1125_1214,0.791325313343886
2011_1125_1228,0.594197696781178
2011_1125_1232,0.801934021264051
2011_1125_1242,0.215333485898888
2011_1125_1243,0.481636851506047
2011_1125_1246,0.359542394118876
2011_1125_1254,0.72881778086891
2011_1125_1257,0.389771742254512
2011_1125_1266,0.63860259417551
2011_1125_1272,0.708189991041408
2011_1125_1276,0.613800943096555
2011_1125_1277,0.679832967565691
2011_1125_1281,0.61557466704607
2011_1125_1287,0.683376896117259
2011_1125_1294,0.780122995168865
2011_1125_1314,0.370684889788318
2011_1125_1323,0.344590237182312
2011_1125_1324,0.682009381543246
2011_1125_1326,0.190088002541232
2011_1125_1330,0.558442948368155
2011_1125_1336,0.702364792761439
2011_1125_1338,0.26248915240507
2011_1125_1343,0.706102248384808
2011_1125_1345,0.347089291707105
2011_1125_1350,0.617433327505136
2011_1125_1361,0.29777528361609
2011_1125_1364,0.813183091974975
2011_1125_1385,0.551761611302075
2011_1125_1389,0.793712845266342
2011_1125_1393,0.367097129183625
2011_1125_1396,0.49374761129729
2011_1125_1397,0.636785064594116
2011_1125_1400,0.336547349160041
2011_1125_1401,0.518584080437008
2011_1125_1412,0.661645767597763
2011_1125_1417,0.569862184456858
2011_1125_1421,0.828319775802261
2011_1125_1424,0.513488329602939
2011_1125_1425,0.675000096842244
2011_1125_1427,0.874430338640296
2011_1125_1429,0.540402800725334
2011_1125_1433,0.678974084951098
2011_1125_1435,0.454885699619618
2011_1125_1437,0.578316432293452
2011_1125_1449,0.449502294605826
2011_1125_1452,0.495815936999384
2011_1125_1458,0.386719917033729
2011_1125_1459,0.731737186293405
2011_1125_1462,0.483237365165133
2011_1131_1137,0.364110329858441
2011_1131_1139,0.205389742964368
2011_1131_1140,0
2011_1131_1153,0.103632425751739
2011_1131_1155,0.306752607424558
2011_1131_1163,0.0817844468702293
2011_1131_1181,0
2011_1131_1196,0.0271536518947729
2011_1131_1199,0.260088503639562
2011_1131_1206,0.130039973242597
2011_1131_1207,0.192005237155841
2011_1131_1208,0.30223590736635
2011_1131_1211,0.2371213213226
2011_1131_1214,0.450800551453942
2011_1131_1228,0.253672934891234
2011_1131_1232,0.461409259374107
2011_1131_1242,0
2011_1131_1243,0.141112089616102
2011_1131_1246,0.0190176322289322
2011_1131_1254,0.388293018978966
2011_1131_1257,0.0492469803645679
2011_1131_1266,0.298077832285566
2011_1131_1272,0.367665229151463
2011_1131_1276,0.273276181206611
2011_1131_1277,0.339308205675747
