id,pred
2011_1103_1106,0.407327586206897
2011_1103_1112,0.058919439709479
2011_1103_1114,0.417790956263899
2011_1103_1125,0.121705314705459
2011_1103_1131,0.373461231015188
2011_1103_1137,0.483938323160938
2011_1103_1139,0.454041570438799
2011_1103_1140,0.000161316341345378
2011_1103_1153,0.0882845188284519
2011_1103_1155,0.394950124688279
2011_1103_1163,0.0673755341349498
2011_1103_1181,0
2011_1103_1196,0.0134010525027536
2011_1103_1199,0.419269619269619
2011_1103_1206,0.069128700009279
2011_1103_1207,0.135786246167324
2011_1103_1208,0.20846805234796
2011_1103_1211,0.168263646922184
2011_1103_1214,0.488247712878255
2011_1103_1228,0.355344418052257
2011_1103_1232,0.673511293634497
2011_1103_1242,0
2011_1103_1243,0.18351694324362
2011_1103_1246,0.00188264825855036
2011_1103_1254,0.493172690763052
2011_1103_1257,0.00988988580750408
2011_1103_1266,0.232049608355091
2011_1103_1272,0.339764201500536
2011_1103_1276,0.316777710478498
2011_1103_1277,0.367528991971454
2011_1103_1281,0.297091082498808
2011_1103_1287,0.488308585082779
2011_1103_1294,0.544923417021949
2011_1103_1314,0.0147507313126284
2011_1103_1323,0.00924661132709888
2011_1103_1324,0.48816618423293
2011_1103_1326,0
2011_1103_1330,0.186287776274244
2011_1103_1336,0.360987873410234
2011_1103_1338,0
2011_1103_1343,0.438844402574973
2011_1103_1345,0.000161316341345378
2011_1103_1350,0.138531534358331
2011_1103_1361,8.00032001280051e-05
2011_1103_1364,0.424147146675051
2011_1103_1385,0.265805260729119
2011_1103_1389,0.596025507934154
2011_1103_1393,0.00872824103752651
2011_1103_1396,0.178850446428571
2011_1103_1397,0.351840395917105
2011_1103_1400,0.00167659386719612
2011_1103_1401,0.352120859965137
2011_1103_1412,0.36939601494396
2011_1103_1417,0.242433104255008
2011_1103_1421,0.453946336105445
2011_1103_1424,0.142877760138548
2011_1103_1425,0.194204290746077
2011_1103_1427,0.521927710843374
2011_1103_1429,0.0292404611910139
2011_1103_1433,0.21646831778707
2011_1103_1435,0.155623365300785
2011_1103_1437,0.426799007444169
2011_1103_1449,0.0443548387096774
2011_1103_1452,0.164949888641425
2011_1103_1458,0.00988988580750408
2011_1103_1459,0.576502732240437
2011_1103_1462,0.285267926886424
2011_1106_1112,0.00167659386719612
2011_1106_1114,0.578955671241521
2011_1106_1125,0.0292404611910139
2011_1106_1131,0.460759493670886
2011_1106_1137,0.123307404206281
2011_1106_1139,0.00809085510688836
2011_1106_1140,0
2011_1106_1153,0.0010253209700428
2011_1106_1155,0.0183819816180184
2011_1106_1163,8.00032001280051e-05
2011_1106_1181,0
2011_1106_1196,0
2011_1106_1199,0.0149611011370437
2011_1106_1206,0.00400177856825256
2011_1106_1207,0.00614388894099991
2011_1106_1208,0.119289636639794
2011_1106_1211,0.0211045364891519
2011_1106_1214,0.406627017841971
2011_1106_1228,0.0694302444465099
2011_1106_1232,0.473531914893617
2011_1106_1242,0
2011_1106_1243,0.00188264825855036
2011_1106_1246,0
2011_1106_1254,0.371442753143614
2011_1106_1257,0
2011_1106_1266,0.099635076855026
2011_1106_1272,0.216127004086765
2011_1106_1276,0.196184906711222
2011_1106_1277,0.189217443249701
2011_1106_1281,0.0211045364891519
2011_1106_1287,0.052014652014652
2011_1106_1294,0.585585585585586
2011_1106_1314,0
2011_1106_1323,0
2011_1106_1324,0.0369882690926502
2011_1106_1326,0
2011_1106_1330,0.0106956447334645
2011_1106_1336,0.426799007444169
2011_1106_1338,0
2011_1106_1343,0.120634067705535
2011_1106_1345,0
2011_1106_1350,0.0181818181818182
2011_1106_1361,0
2011_1106_1364,0.585880962930143
2011_1106_1385,0.0296341838303105
2011_1106_1389,0.514705882352941
2011_1106_1393,0
2011_1106_1396,0.00323202187830195
2011_1106_1397,0.142506497256714
2011_1106_1400,0
