id,pred
2011_1103_1106,0.624208157181359
2011_1103_1112,0.156931900800148
2011_1103_1114,0.598933395754638
2011_1103_1125,0.209372567864763
2011_1103_1131,0.5498973297547
2011_1103_1137,0.414007659613143
2011_1103_1139,0.255287072719067
2011_1103_1140,0.0415055748046199
2011_1103_1153,0.153529755506439
2011_1103_1155,0.356649937179259
2011_1103_1163,0.131681776624927
2011_1103_1181,-0.0738012679959165
2011_1103_1196,0.0770509816494709
2011_1103_1199,0.309985833394262
2011_1103_1206,0.1799373029973
2011_1103_1207,0.241902566910538
2011_1103_1208,0.352133237121048
2011_1103_1211,0.287018651077302
2011_1103_1214,0.500697881208643
2011_1103_1228,0.303570264645933
2011_1103_1232,0.511306589128805
2011_1103_1242,-0.0752939462363543
2011_1103_1243,0.1910094193708
2011_1103_1246,0.0689149619836329
2011_1103_1254,0.438190348733668
2011_1103_1257,0.0991443101192677
2011_1103_1266,0.347975162040266
2011_1103_1272,0.417562558906163
2011_1103_1276,0.323173510961308
2011_1103_1277,0.389205535430445
2011_1103_1281,0.324947234910827
2011_1103_1287,0.392749463982016
2011_1103_1294,0.489495563033621
2011_1103_1314,0.0800574576530717
2011_1103_1323,0.0539628050470664
2011_1103_1324,0.391381949408003
2011_1103_1326,-0.100539429594009
2011_1103_1330,0.267815516232911
2011_1103_1336,0.411737360626192
2011_1103_1338,-0.028138279730174
2011_1103_1343,0.415474816249564
2011_1103_1345,0.0564618595718604
2011_1103_1350,0.326805895369895
2011_1103_1361,0.00714785148084585
2011_1103_1364,0.52255565983973
2011_1103_1385,0.261134179166828
2011_1103_1389,0.503085413131096
2011_1103_1393,0.0764696970483797
2011_1103_1396,0.203120179162045
2011_1103_1397,0.346157632458869
2011_1103_1400,0.0459199170247984
2011_1103_1401,0.227956648301763
2011_1103_1412,0.371018335462519
2011_1103_1417,0.279234752321611
2011_1103_1421,0.537692343667017
2011_1103_1424,0.222860897467696
2011_1103_1425,0.384372664706998
2011_1103_1427,0.58380290650505
2011_1103_1429,0.249775368590095
2011_1103_1433,0.388346652815852
2011_1103_1435,0.164258267484373
2011_1103_1437,0.287689000158207
2011_1103_1449,0.158874862470584
2011_1103_1452,0.205188504864137
2011_1103_1458,0.0960924848984843
2011_1103_1459,0.441109754158161
2011_1103_1462,0.192609933029888
2011_1106_1112,0.0327237436187883
2011_1106_1114,0.474725238573279
2011_1106_1125,0.0851644106834035
2011_1106_1131,0.42568917257334
2011_1106_1137,0.289799502431783
